"1189430","built","1848","1848","exact_year","","1848","1848-01-01T00:00:00Z","9","inception (P571)","Q4732134","Wikidata inception (P571) ""1848-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1189514","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26484590","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1189518","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26484594","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1189527","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26484604","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1189723","event","1848","1848","exact_year","","1848","1848-01-01T00:00:00Z","9","date of official opening (P1619)","Q5185666","Wikidata date of official opening (P1619) ""1848-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1189740","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26484805","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1189773","built","1909","1909","exact_year","","1909","1909-01-01T00:00:00Z","9","inception (P571)","Q7595646","Wikidata inception (P571) ""1909-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1190293","built","901","1000","century","","10th century","0950-01-01T00:00:00Z","7","inception (P571)","Q17538220","Wikidata inception (P571) ""0950-01-01T00:00:00Z"" at century precision; read as the 10th century (901–1000), not as a year","1.0.0"
"1190452","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26494050","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1190466","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26494063","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1190565","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26485319","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1190596","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26485349","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1190849","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26485597","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1190942","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17538222","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1190943","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26485698","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1191336","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26486073","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1191384","built","1401","1500","century","","15th century","1401-01-01T00:00:00Z","7","inception (P571)","Q7594193","Wikidata inception (P571) ""1401-01-01T00:00:00Z"" at century precision; read as the 15th century (1401–1500), not as a year","1.0.0"
"1191578","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26486294","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1197606","built","1897","1897","exact_year","","1897","1897-01-01T00:00:00Z","9","inception (P571)","Q7594960","Wikidata inception (P571) ""1897-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1197606","built","2015","2015","exact_year","","2015","2015-08-01T00:00:00Z","11","inception (P571)","Q7594960","Wikidata inception (P571) ""2015-08-01T00:00:00Z"" at year precision or finer","1.0.0"
"1197627","built","1896","1896","exact_year","","1896","1896-01-01T00:00:00Z","9","inception (P571)","Q26492081","Wikidata inception (P571) ""1896-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1197647","built","1846","1846","exact_year","","1846","1846-01-01T00:00:00Z","9","inception (P571)","Q7769791","Wikidata inception (P571) ""1846-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1197686","built","1903","1903","exact_year","","1903","1903-01-01T00:00:00Z","9","inception (P571)","Q26492135","Wikidata inception (P571) ""1903-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1197686","built","1925","1925","exact_year","","1925","1925-01-01T00:00:00Z","9","inception (P571)","Q26492135","Wikidata inception (P571) ""1925-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1197700","event","1849","1849","exact_year","","1849","1849-01-01T00:00:00Z","9","date of official opening (P1619)","Q5936003","Wikidata date of official opening (P1619) ""1849-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1197723","built","1829","1829","exact_year","","1829","1829-01-01T00:00:00Z","9","inception (P571)","Q7592798","Wikidata inception (P571) ""1829-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1197754","built","1884","1884","exact_year","","1884","1884-01-01T00:00:00Z","10","inception (P571)","Q94700874","Wikidata inception (P571) ""1884-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1197757","built","1924","1924","exact_year","","1924","1924-01-01T00:00:00Z","9","inception (P571)","Q26492203","Wikidata inception (P571) ""1924-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1199129","event","1847","1847","exact_year","","1847","1847-01-01T00:00:00Z","9","date of official opening (P1619)","Q518724","Wikidata date of official opening (P1619) ""1847-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1199300","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26495191","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1199885","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26495739","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1200204","built","1870","1870","exact_year","","1870","1870-01-01T00:00:00Z","9","inception (P571)","Q26496024","Wikidata inception (P571) ""1870-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1200290","built","1301","1400","century","","14th century","1350-01-01T00:00:00Z","7","inception (P571)","Q17530507","Wikidata inception (P571) ""1350-01-01T00:00:00Z"" at century precision; read as the 14th century (1301–1400), not as a year","1.0.0"
"1200614","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26496398","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1200719","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26496497","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1201925","built","1147","1147","exact_year","","1147","1147-01-01T00:00:00Z","9","inception (P571)","Q17525581","Wikidata inception (P571) ""1147-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1203419","built","1101","1200","century","","12th century","1150-01-01T00:00:00Z","7","inception (P571)","Q17534263","Wikidata inception (P571) ""1150-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1203749","built","1873","1873","exact_year","","1873","1873-01-01T00:00:00Z","9","inception (P571)","Q7591609","Wikidata inception (P571) ""1873-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1203754","event","1936","1936","exact_year","","1936","1936-09-28T00:00:00Z","11","date of official opening (P1619)","Q26499268","Wikidata date of official opening (P1619) ""1936-09-28T00:00:00Z"" at year precision or finer","1.0.0"
"1203947","built","1818","1818","exact_year","","1818","1818-01-01T00:00:00Z","9","inception (P571)","Q26499446","Wikidata inception (P571) ""1818-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1208094","built","1900","1900","exact_year","","1900","1900-01-01T00:00:00Z","9","inception (P571)","Q26503193","Wikidata inception (P571) ""1900-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1208200","lost","1538","1538","exact_year","","1538","1538-01-01T00:00:00Z","9","dissolved, abolished or demolished (P576)","Q5086873","Wikidata dissolved, abolished or demolished (P576) ""1538-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1208622","built","1907","1907","exact_year","","1907","1907-01-01T00:00:00Z","9","inception (P571)","Q7018319","Wikidata inception (P571) ""1907-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1208622","built","2017","2017","exact_year","","2017","2017-06-01T00:00:00Z","11","inception (P571)","Q7018319","Wikidata inception (P571) ""2017-06-01T00:00:00Z"" at year precision or finer","1.0.0"
"1210061","event","1939","1939","exact_year","","1939","1939-01-01T00:00:00Z","9","date of official opening (P1619)","Q5935948","Wikidata date of official opening (P1619) ""1939-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1210061","built","1939","1939","exact_year","","1939","1939-01-01T00:00:00Z","9","inception (P571)","Q5935948","Wikidata inception (P571) ""1939-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1211183","built","1887","1887","exact_year","","1887","1887-01-01T00:00:00Z","9","inception (P571)","Q4856277","Wikidata inception (P571) ""1887-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1213929","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26508832","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1215863","built","1201","1300","century","","13th century","1250-01-01T00:00:00Z","7","inception (P571)","Q17534273","Wikidata inception (P571) ""1250-01-01T00:00:00Z"" at century precision; read as the 13th century (1201–1300), not as a year","1.0.0"
"1216050","built","1201","1300","century","","13th century","1250-01-01T00:00:00Z","7","inception (P571)","Q17534295","Wikidata inception (P571) ""1250-01-01T00:00:00Z"" at century precision; read as the 13th century (1201–1300), not as a year","1.0.0"
"1216255","built","1201","1300","century","","13th century","1250-01-01T00:00:00Z","7","inception (P571)","Q17534305","Wikidata inception (P571) ""1250-01-01T00:00:00Z"" at century precision; read as the 13th century (1201–1300), not as a year","1.0.0"
"1218434","event","1847","1847","exact_year","","1847","1847-01-01T00:00:00Z","9","date of official opening (P1619)","Q9294886","Wikidata date of official opening (P1619) ""1847-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1218434","built","2007","2007","exact_year","","2007","2007-09-01T00:00:00Z","10","inception (P571)","Q9294886","Wikidata inception (P571) ""2007-09-01T00:00:00Z"" at year precision or finer","1.0.0"
"1218995","built","1927","1927","exact_year","","1927","1927-01-01T00:00:00Z","9","inception (P571)","Q5444068","Wikidata inception (P571) ""1927-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1219019","built","1912","1912","exact_year","","1912","1912-01-01T00:00:00Z","9","inception (P571)","Q5935944","Wikidata inception (P571) ""1912-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1219382","built","1853","1853","exact_year","","1853","1853-07-13T00:00:00Z","11","inception (P571)","Q23073398","Wikidata inception (P571) ""1853-07-13T00:00:00Z"" at year precision or finer","1.0.0"
"1219477","built","1101","1200","century","","12th century","1101-01-01T00:00:00Z","7","inception (P571)","Q7586623","Wikidata inception (P571) ""1101-01-01T00:00:00Z"" at century precision; read as the 12th century (1101–1200), not as a year","1.0.0"
"1220171","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26514664","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1223253","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26517526","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1223321","built","1869","1869","exact_year","","1869","1869-01-01T00:00:00Z","9","inception (P571)","Q26517592","Wikidata inception (P571) ""1869-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1224811","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26518962","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1225846","built","1401","1500","century","","15th century","1401-01-01T00:00:00Z","7","inception (P571)","Q15979531","Wikidata inception (P571) ""1401-01-01T00:00:00Z"" at century precision; read as the 15th century (1401–1500), not as a year","1.0.0"
"1225849","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26519908","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1225854","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26519913","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1225861","built","1771","1771","exact_year","","1771","1771-01-01T00:00:00Z","9","inception (P571)","Q1585312","Wikidata inception (P571) ""1771-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1225896","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26519952","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1225902","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26519959","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1226239","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26520263","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1226252","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26520273","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1226257","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26520279","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1226258","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26520280","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1226524","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26520513","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1226531","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26520520","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1226532","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26520521","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1226574","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26520562","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1227290","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26521213","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1227397","built","1501","1600","century","","16th century","1501-01-01T00:00:00Z","7","inception (P571)","Q17675996","Wikidata inception (P571) ""1501-01-01T00:00:00Z"" at century precision; read as the 16th century (1501–1600), not as a year","1.0.0"
"1227397","built","1501","1600","century","","16th century","1501-01-01T00:00:00Z","7","inception (P571)","Q17675996","Wikidata inception (P571) ""1501-01-01T00:00:00Z"" at century precision; read as the 16th century (1501–1600), not as a year","1.0.0"
"1227613","built","1881","1881","exact_year","","1881","1881-01-01T00:00:00Z","9","inception (P571)","Q15204118","Wikidata inception (P571) ""1881-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1227642","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26521542","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1229039","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26522822","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1229133","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26522913","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1229278","built","1826","1826","exact_year","","1826","1826-01-01T00:00:00Z","9","inception (P571)","Q26523050","Wikidata inception (P571) ""1826-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1229283","built","1826","1826","exact_year","","1826","1826-01-01T00:00:00Z","9","inception (P571)","Q26523055","Wikidata inception (P571) ""1826-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1229549","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26523301","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1230013","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26523727","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1231255","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26524866","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1232688","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26526201","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1235137","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26528491","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1237397","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26530546","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1237398","built","1844","1844","exact_year","","1844","1844-01-01T00:00:00Z","9","inception (P571)","Q24705037","Wikidata inception (P571) ""1844-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1237399","built","1201","1300","century","","13th century","1250-01-01T00:00:00Z","7","inception (P571)","Q17530512","Wikidata inception (P571) ""1250-01-01T00:00:00Z"" at century precision; read as the 13th century (1201–1300), not as a year","1.0.0"
"1237403","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26530551","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1237404","built","1401","1500","century","","15th century","1450-01-01T00:00:00Z","7","inception (P571)","Q17530517","Wikidata inception (P571) ""1450-01-01T00:00:00Z"" at century precision; read as the 15th century (1401–1500), not as a year","1.0.0"
"1239952","event","1847","1847","exact_year","","1847","1847-01-01T00:00:00Z","9","date of official opening (P1619)","Q7382694","Wikidata date of official opening (P1619) ""1847-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1239958","built","1701","1800","century","","18th century","1701-01-01T00:00:00Z","7","inception (P571)","Q26532902","Wikidata inception (P571) ""1701-01-01T00:00:00Z"" at century precision; read as the 18th century (1701–1800), not as a year","1.0.0"
"1240135","built","1881","1881","exact_year","","1881","1881-01-01T00:00:00Z","9","inception (P571)","Q26533071","Wikidata inception (P571) ""1881-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1240191","built","1885","1885","exact_year","","1885","1885-01-01T00:00:00Z","9","inception (P571)","Q5756380","Wikidata inception (P571) ""1885-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1241474","event","1845","1845","exact_year","","1845","1845-01-01T00:00:00Z","9","date of official opening (P1619)","Q7190832","Wikidata date of official opening (P1619) ""1845-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1241474","event","1975","1975","exact_year","","1975","1975-01-01T00:00:00Z","9","date of official opening (P1619)","Q7190832","Wikidata date of official opening (P1619) ""1975-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1241474","built","1973","1973","exact_year","","1973","1973-01-01T00:00:00Z","9","inception (P571)","Q7190832","Wikidata inception (P571) ""1973-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1241758","built","1001","1100","century","","11th century","1050-01-01T00:00:00Z","7","inception (P571)","Q17537959","Wikidata inception (P571) ""1050-01-01T00:00:00Z"" at century precision; read as the 11th century (1001–1100), not as a year","1.0.0"
"1242903","built","1861","1861","exact_year","","1861","1861-01-01T00:00:00Z","9","inception (P571)","Q7594211","Wikidata inception (P571) ""1861-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1243163","built","1867","1867","exact_year","","1867","1867-01-01T00:00:00Z","9","inception (P571)","Q5594626","Wikidata inception (P571) ""1867-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1243437","built","1828","1828","exact_year","","1828","1828-01-01T00:00:00Z","9","inception (P571)","Q15979316","Wikidata inception (P571) ""1828-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1243447","built","1830","1830","exact_year","","1830","1830-01-01T00:00:00Z","9","inception (P571)","Q26536125","Wikidata inception (P571) ""1830-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1243452","event","1845","1845","exact_year","","1845","1845-07-07T00:00:00Z","11","date of official opening (P1619)","Q2394227","Wikidata date of official opening (P1619) ""1845-07-07T00:00:00Z"" at year precision or finer","1.0.0"
"1243674","event","1996","1996","exact_year","","1996","1996-04-30T00:00:00Z","11","date of official opening (P1619)","Q2344829","Wikidata date of official opening (P1619) ""1996-04-30T00:00:00Z"" at year precision or finer","1.0.0"
"1243674","built","1996","1996","exact_year","","1996","1996-04-30T00:00:00Z","11","inception (P571)","Q2344829","Wikidata inception (P571) ""1996-04-30T00:00:00Z"" at year precision or finer","1.0.0"
"1244147","event","1905","1905","exact_year","","1905","1905-01-01T00:00:00Z","9","date of official opening (P1619)","Q26536782","Wikidata date of official opening (P1619) ""1905-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1244147","altered","1939","1939","exact_year","","1939","1939-01-01T00:00:00Z","9","significant event (P793) — architectural reconstruction","Q26536782","Wikidata significant event (P793) — architectural reconstruction ""1939-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1244856","built","1934","1934","exact_year","","1934","1934-01-01T00:00:00Z","9","inception (P571)","Q26537436","Wikidata inception (P571) ""1934-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1245344","event","1901","1901","exact_year","","1901","1901-01-01T00:00:00Z","9","date of official opening (P1619)","Q7927085","Wikidata date of official opening (P1619) ""1901-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1245344","built","1901","1901","exact_year","","1901","1901-01-01T00:00:00Z","9","inception (P571)","Q7927085","Wikidata inception (P571) ""1901-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1245575","built","1868","1868","exact_year","","1868","1868-01-01T00:00:00Z","9","inception (P571)","Q26538092","Wikidata inception (P571) ""1868-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1247696","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26539983","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1247796","built","1910","1910","exact_year","","1910","1910-01-01T00:00:00Z","9","inception (P571)","Q7592368","Wikidata inception (P571) ""1910-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1249381","associated","410","1484","period","","Middle Ages","Q12554 (Middle Ages)","0","time period (P2348) — Middle Ages","Q17650027","Wikidata time period (P2348) = Q12554 (Middle Ages); classified BROADER_THAN_REGISTRY; spans early_medieval, norman and medieval; kept as a span rather than narrowed to one of them; years from the Whilom period registry, which is a navigation convention","1.0.0"
"1249386","built","1201","1300","century","","13th century","1250-01-01T00:00:00Z","7","inception (P571)","Q17534316","Wikidata inception (P571) ""1250-01-01T00:00:00Z"" at century precision; read as the 13th century (1201–1300), not as a year","1.0.0"
"1249393","associated","410","1484","period","","Middle Ages","Q12554 (Middle Ages)","0","time period (P2348) — Middle Ages","Q26541529","Wikidata time period (P2348) = Q12554 (Middle Ages); classified BROADER_THAN_REGISTRY; spans early_medieval, norman and medieval; kept as a span rather than narrowed to one of them; years from the Whilom period registry, which is a navigation convention","1.0.0"
"1252651","built","1798","1798","exact_year","","1798","1798-01-01T00:00:00Z","9","inception (P571)","Q26544491","Wikidata inception (P571) ""1798-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1252773","event","1841","1841","exact_year","","1841","1841-01-01T00:00:00Z","9","date of official opening (P1619)","Q5179839","Wikidata date of official opening (P1619) ""1841-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1253368","built","1849","1849","exact_year","","1849","1849-01-01T00:00:00Z","9","inception (P571)","Q23305617","Wikidata inception (P571) ""1849-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1253381","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26545139","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1253384","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26545142","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1253385","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26545143","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1253386","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26545144","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1253387","built","1801","1900","century","","19th century","1801-01-01T00:00:00Z","7","inception (P571)","Q26545145","Wikidata inception (P571) ""1801-01-01T00:00:00Z"" at century precision; read as the 19th century (1801–1900), not as a year","1.0.0"
"1253747","built","1201","1300","century","","13th century","1201-01-01T00:00:00Z","7","inception (P571)","Q4729507","Wikidata inception (P571) ""1201-01-01T00:00:00Z"" at century precision; read as the 13th century (1201–1300), not as a year","1.0.0"
"1254036","built","1420","1420","exact_year","","1420","1420-01-01T00:00:00Z","9","inception (P571)","Q7496040","Wikidata inception (P571) ""1420-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1255557","built","1853","1853","exact_year","","1853","1853-01-01T00:00:00Z","9","inception (P571)","Q6923817","Wikidata inception (P571) ""1853-01-01T00:00:00Z"" at year precision or finer","1.0.0"
"1255558","built","1866","1866","exact_year","","1866","1866-09-13T00:00:00Z","11","inception (P571)","Q16707751","Wikidata inception (P571) ""1866-09-13T00:00:00Z"" at year precision or finer","1.0.0"
